PERIODO;AMBITO;GERENCIA;TRAMOS_EDAD;SEXO;TIPO;ORD_CAT;GRUPO;CAT;ESPECIALIDAD;REGIMEN;VINCULACION;AÑO_FORM;TOTAL_EFECTIVOS;DESTINO ACTIVIDAD;TIPO_ESPECIALDAD;CENTRO_GESTOR
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;>= 65;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;RADIODIAGNOSTICO;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;>= 65;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;DERMATOLOGIA MEDICO-QUIRURGICA Y VENEREOLOGIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;>= 65;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANGIOLOGIA Y CIRUGIA VASCULAR;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;>= 65;M;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;FIJO;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;>= 65;M;P. SANITARIO FORM. UNIVERSITARIA;45;A2;FISIOTERAPEUTA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;530;A2;INGENIERO TECNICO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;620;C1;COCINERO;;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;930;C2;CALEFACTOR;;ESTATUTARIO;INTERINO POR VACANTE;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;950;C2;CARPINTERO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;990;C2;ELECTRICISTA;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;990;C2;ELECTRICISTA;;ESTATUTARIO;INTERINO POR VACANTE;;5;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;1000;C2;FONTANERO;;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;FIJO;;6;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;1080;C2;MECANICO;;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;FIJO;;21;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;INTERINO POR VACANTE;;8;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;1240;E;PEON;;ESTATUTARIO;FIJO;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;1240;E;PEON;;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;1250;E;PINCHE;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. GESTION Y SERVICIOS;1250;E;PINCHE;;ESTATUTARIO;INTERINO POR VACANTE;;7;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. PROFESIONAL;64;C1;T.S. IMAGEN PARA EL DIAGNOSTICO Y MEDICINA NUCLEAR;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. PROFESIONAL;64;C1;T.S. IMAGEN PARA EL DIAGNOSTICO Y MEDICINA NUCLEAR;;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. PROFESIONAL;65;C1;T.S. RADIOTERAPIA Y DOSIMETRIA;;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. PROFESIONAL;65;C1;T.S. RADIOTERAPIA Y DOSIMETRIA;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;INTERINO POR VACANTE;;12;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;RESTO DE INTERINOS;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. PROFESIONAL;72;C2;TECNICO MEDIO SANITARIO EN FARMACIA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANESTESIOLOGIA Y REANIMACION;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;FARMACIA HOSPITALARIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;FARMACIA HOSPITALARIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;HEMATOLOGIA Y HEMOTERAPIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;INMUNOLOGIA;ESTATUTARIO;RESTO DE INTERINOS;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MICROBIOLOGIA Y PARASITOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;RADIODIAGNOSTICO;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;RADIOFISICA HOSPITALARIA;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ALERGOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;APARATO DIGESTIVO;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;APARATO DIGESTIVO;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CARDIOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CARDIOLOGIA;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ENDOCRINOLOGIA Y NUTRICION;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA INTENSIVA;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA INTERNA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA INTERNA;ESTATUTARIO;INTERINO POR VACANTE;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA PREVENTIVA Y SALUD PUBLICA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;NEFROLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ONCOLOGIA MEDICA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PSIQUIATRIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA CARDIOVASCULAR;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA GENERAL Y DEL APARATO DIGESTIVO;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA GENERAL Y DEL APARATO DIGESTIVO;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA ORTOPEDICA Y TRAUMATOLOGIA;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA ORTOPEDICA Y TRAUMATOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA PLASTICA, ESTETICA Y REPARADORA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA PLASTICA, ESTETICA Y REPARADORA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA TORACICA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;NEUROCIRUGIA;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OBSTETRICIA Y GINECOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OFTALMOLOGIA;ESTATUTARIO;FIJO;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OTORRINOLARINGOLOGIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OTORRINOLARINGOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;UROLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;2;A1;MEDICO DE URGENCIA HOSPITALARIA;ALERGOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;2;A1;MEDICO DE URGENCIA HOSPITALARIA;MEDICINA FAMILIAR Y COMUNITARIA;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1280;A1;LICENCIADO RESIDENTE;NEUROFISIOLOGIA CLINICA;LABORAL;FORM;AÑO 2;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;INTERINO POR VACANTE;;16;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;45;A2;FISIOTERAPEUTA;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;M;P. DIRECTIVO;0;A2;DIRECTIVO;;DIRECTIVO;DIR;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;M;P. GESTION Y SERVICIOS;440;A1;BIBLIOTECARIO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;M;P. GESTION Y SERVICIOS;471;A1;P.T. TITULADO SUPERIOR;;ESTATUTARIO;INTERINO POR VACANTE;;4;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;M;P. GESTION Y SERVICIOS;560;A2;P.T. GRADO MEDIO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;M;P. GESTION Y SERVICIOS;560;A2;P.T. GRADO MEDIO;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;M;P. GESTION Y SERVICIOS;600;A2;TRABAJADOR SOCIAL;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;M;P. GESTION Y SERVICIOS;600;A2;TRABAJADOR SOCIAL;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;M;P. GESTION Y SERVICIOS;700;C1;G. ADMINISTRATIVO;;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;M;P. GESTION Y SERVICIOS;850;C1;P.T. NO TITULADO;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;M;P. GESTION Y SERVICIOS;690;C2;GOBERNANTA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. U. RAMÓN Y CAJAL;40 - 44;M;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;FIJO;;8;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188203
