SECUENCIA;COD_AREA;DENOMINACION_AREA;COD_ORGANO_DIRECTIVO;DENOMINACION_ORGANO_DIRECTIVO;COD_GRUPO_PERSONAL;DESC__GRUPO_PERSONAL;COD_GRUPO_TITULACION;DESC_GRUPO_TITULACION;COD_CATEGORIA;DESC_CATEGORIA;COD_SEXO;DESC_SEXO;RANGO_EDAD;TOTAL_PERSONAS;MES_DATOS;ANIO_DATOS;FX_CARGA;FX_DATOS_INI;FX_DATOS_FIN
"4437";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10207430";"Dirección General de Planificación Estratégica                                  ";"I";"Funcionario Interino";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A635";"TECNICO SUPERIOR                                            ";"H";"Hombre";"40 - 44";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4438";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10207430";"Dirección General de Planificación Estratégica                                  ";"I";"Funcionario Interino";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A635";"TECNICO SUPERIOR                                            ";"H";"Hombre";"45 - 49";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4439";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10207430";"Dirección General de Planificación Estratégica                                  ";"L";"Laboral Fijo";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"H";"Hombre";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4440";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10207430";"Dirección General de Planificación Estratégica                                  ";"D";"Laboral indefinido";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"WB19";"TECNICO DE GESTION 1";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4441";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10207430";"Dirección General de Planificación Estratégica                                  ";"D";"Laboral indefinido";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC37";"PROGRAMADOR GIGS";"H";"Hombre";"55 - 59";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4442";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A002";"GRUPO A1 OTRAS ADMINISTRACIONES                            ";"M";"Mujer";"45 - 49";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4443";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A002";"GRUPO A1 OTRAS ADMINISTRACIONES                            ";"M";"Mujer";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4444";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A002";"GRUPO A1 OTRAS ADMINISTRACIONES                            ";"H";"Hombre";"50 - 54";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4445";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A600";"TECNICO ADMINISTRACION GENERAL                              ";"H";"Hombre";"40 - 44";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4446";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A645";"ARQUITECTO SUPERIOR                                         ";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4447";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B002";"GRUPO A2 OTRAS ADMINISTRACIONES                             ";"H";"Hombre";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4448";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B015";"DIPLOMADO EN TRABAJOS SOCIALES                              ";"M";"Mujer";"35 - 39";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4449";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"H";"Hombre";"55 - 59";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4450";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"H";"Hombre";"55 - 59";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4451";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"H";"Hombre";"60 - 64";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4452";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C005";"ADMINISTRATIVO                                              ";"M";"Mujer";"55 - 59";4;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4453";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C005";"ADMINISTRATIVO                                              ";"M";"Mujer";"60 - 64";6;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4454";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C005";"ADMINISTRATIVO                                              ";"H";"Hombre";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4455";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"60 - 64";5;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4456";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"50 - 54";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4457";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10218203";"Dirección General de Gestión Urbanística                                        ";"D";"Laboral indefinido";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"WC37";"PROGRAMADOR GIGS";"H";"Hombre";"40 - 44";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4458";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10220187";"Dirección General de Vivienda, Rehabilitación y Regeneración                    ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A002";"GRUPO A1 OTRAS ADMINISTRACIONES                            ";"M";"Mujer";"35 - 39";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4459";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10220187";"Dirección General de Vivienda, Rehabilitación y Regeneración                    ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A660";"INGENIERO SUPERIOR                                          ";"H";"Hombre";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4460";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10220187";"Dirección General de Vivienda, Rehabilitación y Regeneración                    ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"60 - 64";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4461";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10220187";"Dirección General de Vivienda, Rehabilitación y Regeneración                    ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"H";"Hombre";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4462";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10220187";"Dirección General de Vivienda, Rehabilitación y Regeneración                    ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4463";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10220187";"Dirección General de Vivienda, Rehabilitación y Regeneración                    ";"L";"Laboral Fijo";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"M";"Mujer";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4464";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10220187";"Dirección General de Vivienda, Rehabilitación y Regeneración                    ";"R";"Directivos";"X";"Sin grupo de titulación";"AD01";"ORGANO DIRECTIVO                                            ";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4465";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";" ";"";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A645";"ARQUITECTO SUPERIOR                                         ";"H";"Hombre";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4466";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10005748";"Secretaría General Técnica del Área de Gobierno de Desarrollo Urbano            ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A002";"GRUPO A1 OTRAS ADMINISTRACIONES                            ";"M";"Mujer";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4467";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10005748";"Secretaría General Técnica del Área de Gobierno de Desarrollo Urbano            ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A002";"GRUPO A1 OTRAS ADMINISTRACIONES                            ";"H";"Hombre";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4468";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10005748";"Secretaría General Técnica del Área de Gobierno de Desarrollo Urbano            ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A600";"TECNICO ADMINISTRACION GENERAL                              ";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"4469";"10000025";"Área de Gobierno de Desarrollo Urbano                                           ";"10005748";"Secretaría General Técnica del Área de Gobierno de Desarrollo Urbano            ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A600";"TECNICO ADMINISTRACION GENERAL                              ";"H";"Hombre";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
